pretest_score,posttest_score,datetime,category
5936268,4140901,2017-04-11,1
1395850,568032,2017-04-12,1
6292327,3459940,2017-04-13,1
4637204,3380296,2017-04-14,2
6670517,4771309,2017-04-15,2
4422272,5390095,2017-04-16,1
8167923,461783,2017-04-17,2
999073,7592186,2017-04-18,2
7445609,6528051,2017-04-19,1
130971,5876453,2017-04-20,2
26589,6964002,2017-04-21,1
250935,7015551,2017-04-22,1
4801651,1749514,2017-04-23,1
9998263,844322,2017-04-24,1
5135724,2867357,2017-04-25,2
3082194,7929610,2017-04-26,1
5075981,4723683,2017-04-27,2
777897,4933740,2017-04-28,1
5299692,6160557,2017-04-29,1
5251361,2197788,2017-04-30,2
4609668,710322,2017-05-01,1
8085429,9246024,2017-05-02,2
6243215,5802611,2017-05-03,1
4214199,8206614,2017-05-04,2
7930115,2919793,2017-05-05,1
2541885,7755388,2017-05-06,2
9416182,8752073,2017-05-07,1
3207894,1487656,2017-05-08,1
7243106,1495708,2017-05-09,2
4632992,2114298,2017-05-10,1
2940905,4484036,2017-05-11,2
2243169,7009926,2017-05-12,1
2579801,8553109,2017-05-13,2
3380765,6789666,2017-05-14,2
4149857,2315538,2017-05-15,1
6930013,530140,2017-05-16,1
6128466,3063246,2017-05-17,2
8412746,9124579,2017-05-18,1
1535306,8641845,2017-05-19,1
7580373,4193182,2017-05-20,1
9063633,4342563,2017-05-21,2
4685356,6218556,2017-05-22,2
5869841,901603,2017-05-23,1
8464434,1697398,2017-05-24,2
1548091,2047015,2017-05-25,2
4087606,1878567,2017-05-26,1
5562958,294377,2017-05-27,1
4052500,5376337,2017-05-28,1
968371,6888352,2017-05-29,2
9083227,8738324,2017-05-30,1
2558119,2548726,2017-05-31,1
1227667,3706000,2017-06-01,2
9874452,3864648,2017-06-02,2
2953094,2140446,2017-06-03,1
976590,2320389,2017-06-04,1
4297845,3949035,2017-06-05,2
49222,1131052,2017-06-06,2
5399495,3292059,2017-06-07,2
6763410,9182603,2017-06-08,1
8663723,2498830,2017-06-09,1
4472942,4575443,2017-06-10,2
9223301,6829836,2017-06-11,1
4572152,2366350,2017-06-12,1
2369919,6827169,2017-06-13,2
2519242,5538757,2017-06-14,1
5003770,6460051,2017-06-15,2
6490719,8843154,2017-06-16,2
5914431,7831252,2017-06-17,1
3513353,8611259,2017-06-18,2
7837215,8090600,2017-06-19,1
3089574,3056028,2017-06-20,2
5843733,6248686,2017-06-21,1
8687093,8068712,2017-06-22,1
6138806,7525817,2017-06-23,2
2809043,9966038,2017-06-24,1
1755320,5126607,2017-06-25,1
8935591,914639,2017-06-26,2
2494079,3227924,2017-06-27,2
4664734,1399418,2017-06-28,1
3251647,4702222,2017-06-29,1
9885760,6956264,2017-06-30,2
4949340,1999839,2017-07-01,2
9265238,1549109,2017-07-02,2
1127186,4555186,2017-07-03,2
7442,3755570,2017-07-04,2
7665138,5450818,2017-07-05,2
2013032,7453000,2017-07-06,2
4524320,2849203,2017-07-07,1
4618384,3043255,2017-07-08,1
386685,1129215,2017-07-09,2
9103157,4573131,2017-07-10,1
7814637,9201019,2017-07-11,1
6318116,6132166,2017-07-12,2
5019791,3360436,2017-07-13,2
7225350,2775574,2017-07-14,2
9294697,9515253,2017-07-15,1
9202229,9421437,2017-07-16,2
2114922,9399956,2017-07-17,1
719774,7579442,2017-07-18,2
3305665,2586179,2017-07-19,2
592642,1937430,2017-07-20,1
8373863,4999039,2017-07-21,1
4167097,1742270,2017-07-22,2
1610871,9497120,2017-07-23,1
6710144,6973064,2017-07-24,2
9035648,7991387,2017-07-25,1
366096,7361650,2017-07-26,2
8681448,1819359,2017-07-27,1
1349092,7450657,2017-07-28,1
8440625,8031760,2017-07-29,2
4602420,6765342,2017-07-30,1
6339707,1746060,2017-07-31,2
3631767,4590237,2017-08-01,1
3352632,3701631,2017-08-02,1
6732205,4538876,2017-08-03,1
8301295,8345816,2017-08-04,1
3083299,3348208,2017-08-05,2
728588,6986813,2017-08-06,1
70496,8283576,2017-08-07,1
594724,9212387,2017-08-08,1
2489461,2362224,2017-08-09,2
5737299,4078187,2017-08-10,2
3156346,8378345,2017-08-11,2
783085,7485732,2017-08-12,1
3205484,4253300,2017-08-13,1
4937122,8898070,2017-08-14,1
6270007,6562010,2017-08-15,2
9202832,1331735,2017-08-16,2
3005662,6036788,2017-08-17,1
7384248,5138935,2017-08-18,2
1459732,5286931,2017-08-19,2
9621753,1240974,2017-08-20,1
6991315,4191334,2017-08-21,1
8812794,1048195,2017-08-22,1
9013793,9215455,2017-08-23,1
8177766,4853848,2017-08-24,1
7520939,3731850,2017-08-25,2
1666053,9266919,2017-08-26,1
383394,7498692,2017-08-27,1
5816567,9911525,2017-08-28,1
5683364,4824456,2017-08-29,1
4110613,6167145,2017-08-30,1
6729795,8165009,2017-08-31,1
4047002,7647715,2017-09-01,2
3348596,9696861,2017-09-02,1
5157466,345211,2017-09-03,2
2837329,3120404,2017-09-04,1
5568580,7966584,2017-09-05,1
8386279,5943727,2017-09-06,2
1825416,3455907,2017-09-07,1
1726984,2667907,2017-09-08,1
8863953,9181294,2017-09-09,1
7506969,9727445,2017-09-10,2
2284735,9721202,2017-09-11,2
7344964,2336115,2017-09-12,1
2947105,3639339,2017-09-13,1
3117139,7503738,2017-09-14,2
5892299,1401831,2017-09-15,2
9537172,6103976,2017-09-16,1
4347568,7076321,2017-09-17,2
3606445,7339251,2017-09-18,1
5215829,9357032,2017-09-19,1
3472345,4597286,2017-09-20,1
1968799,1826236,2017-09-21,1
1750703,5565256,2017-09-22,1
7681321,3244763,2017-09-23,2
2617483,9784881,2017-09-24,2
5795491,4989180,2017-09-25,2
2353525,1189673,2017-09-26,1
614198,9905534,2017-09-27,1
8251501,329524,2017-09-28,1
1746474,1052659,2017-09-29,1
563493,1211975,2017-09-30,1
7022680,1242886,2017-10-01,1
5910291,6736599,2017-10-02,2
840832,8404758,2017-10-03,2
3518482,912476,2017-10-04,2
2269539,2893692,2017-10-05,1
6341587,2666971,2017-10-06,2
3993831,4623018,2017-10-07,2
8002311,2480720,2017-10-08,2
5297051,2692040,2017-10-09,1
5101539,4794022,2017-10-10,2
1314450,1246141,2017-10-11,1
1321958,5453878,2017-10-12,1
7944246,9064514,2017-10-13,2
569784,627972,2017-10-14,1
8695169,1203994,2017-10-15,2
6830778,8482503,2017-10-16,1
5309584,8203837,2017-10-17,2
4959473,2110736,2017-10-18,1
5954911,8383142,2017-10-19,2
7208804,5528654,2017-10-20,1
1624583,9721914,2017-10-21,1
6543328,642578,2017-10-22,1
7279708,7972298,2017-10-23,1
6473901,8331905,2017-10-24,1
2108501,1912317,2017-10-25,2
2309592,880453,2017-10-26,1
4381801,4794961,2017-10-27,2
2873557,7211025,2017-10-28,2
5414547,3803555,2017-10-29,2
8245731,5736365,2017-10-30,1
3702011,8476107,2017-10-31,1
1593112,5636015,2017-11-01,2
8770695,1003751,2017-11-02,1
5180962,6400741,2017-11-03,2
9605195,2378847,2017-11-04,2
9976917,3194785,2017-11-05,1
1881449,4999746,2017-11-06,1
6293928,1814714,2017-11-07,1
1822705,4040480,2017-11-08,2
227132,4713194,2017-11-09,1
8808349,2216560,2017-11-10,2
8923478,9867860,2017-11-11,1
2143621,6904688,2017-11-12,1
9847176,1930379,2017-11-13,1
5189183,8667557,2017-11-14,1
4394724,250846,2017-11-15,1
9603932,5159644,2017-11-16,1
57269,5630819,2017-11-17,2
830772,9286662,2017-11-18,2
3829377,2364001,2017-11-19,1
1974035,3464384,2017-11-20,1
926130,4230064,2017-11-21,2
2027792,8177532,2017-11-22,2
7973493,9219379,2017-11-23,1
3641609,6682891,2017-11-24,2
5167202,2309058,2017-11-25,1
8112150,8302349,2017-11-26,2
9715964,1702156,2017-11-27,1
5877586,1453319,2017-11-28,2
7345934,9000388,2017-11-29,1
4119107,1717495,2017-11-30,2
3235277,3670980,2017-12-01,1
2190371,6278211,2017-12-02,1
751069,5696696,2017-12-03,1
4147239,8356000,2017-12-04,2
4737396,9136829,2017-12-05,1
9438394,3924202,2017-12-06,1
8505156,7725161,2017-12-07,1
2632821,7033639,2017-12-08,1
1139077,8367915,2017-12-09,2
5885509,3088720,2017-12-10,2
9969058,5720667,2017-12-11,2
3629264,8819057,2017-12-12,1
1732654,7996552,2017-12-13,2
5884351,7281872,2017-12-14,1
1392813,4635501,2017-12-15,1
4942907,7507818,2017-12-16,2
6048540,4906633,2017-12-17,1
893320,6986801,2017-12-18,1
1173929,7540556,2017-12-19,2
3297271,3039703,2017-12-20,1
7163823,9320151,2017-12-21,1
4908124,6646555,2017-12-22,1
4362187,515143,2017-12-23,1
8180129,7968875,2017-12-24,1
1264486,3019033,2017-12-25,1
1024843,520219,2017-12-26,1
304590,2008206,2017-12-27,2
9402842,7845187,2017-12-28,2
3656955,496134,2017-12-29,2
9460513,1972544,2017-12-30,1
5373046,1280193,2017-12-31,2
2072722,2201466,2018-01-01,1
7930339,8131502,2018-01-02,2
3364542,2557905,2018-01-03,1
683270,3244914,2018-01-04,1
1157764,6754069,2018-01-05,2
8648256,8502656,2018-01-06,1
7114544,1620824,2018-01-07,2
7866716,8980125,2018-01-08,2
4232606,9197320,2018-01-09,1
7954732,6153308,2018-01-10,1
2276891,552213,2018-01-11,1
9978622,9373887,2018-01-12,2
5083650,7000741,2018-01-13,2
9671372,6011826,2018-01-14,1
1900113,6772671,2018-01-15,1
5466486,8997949,2018-01-16,2
2533131,2324357,2018-01-17,1
4221980,1609242,2018-01-18,2
7133537,7835645,2018-01-19,1
1347504,7025748,2018-01-20,1
705166,2178241,2018-01-21,2
9587648,8104419,2018-01-22,1
6107031,6751766,2018-01-23,2
4372241,7759746,2018-01-24,1
4778704,4271978,2018-01-25,1
3595369,6579957,2018-01-26,1
6635467,6508141,2018-01-27,1
4605125,9603371,2018-01-28,2
7543358,9243987,2018-01-29,1
304314,9576466,2018-01-30,1
5855493,4227647,2018-01-31,2
310106,2176318,2018-02-01,1
7315636,8277441,2018-02-02,2
9472103,8707781,2018-02-03,2
6010044,195619,2018-02-04,1
896831,9229737,2018-02-05,2
4129110,6977049,2018-02-06,2
6127068,1799418,2018-02-07,1
8690166,5032814,2018-02-08,2
4964830,2062053,2018-02-09,2
3354778,6458189,2018-02-10,1
5278478,8425028,2018-02-11,1
9016863,3403172,2018-02-12,2
5443815,1957407,2018-02-13,2
9364177,9109538,2018-02-14,2
7519240,9386980,2018-02-15,1
5485306,2989375,2018-02-16,2
2648495,8310571,2018-02-17,2
1108901,2660876,2018-02-18,1
5926461,5920956,2018-02-19,2
8708582,4774231,2018-02-20,1
7376037,9913310,2018-02-21,2
1823628,9131395,2018-02-22,1
5257931,347132,2018-02-23,1
3502905,5675507,2018-02-24,2
606784,7024145,2018-02-25,2
6675575,1338873,2018-02-26,2
9067737,5561356,2018-02-27,2
3811828,2507067,2018-02-28,1
3220637,1395960,2018-03-01,1
883988,6617956,2018-03-02,1
6083155,1776024,2018-03-03,2
4755139,6547357,2018-03-04,1
411188,6925227,2018-03-05,1
8398170,1300109,2018-03-06,2
5784506,9115605,2018-03-07,2
8671319,3433885,2018-03-08,2
4935806,4387383,2018-03-09,2
8102236,7277275,2018-03-10,2
7774740,5137679,2018-03-11,1
6946214,455918,2018-03-12,1
4301022,4561970,2018-03-13,1
2620991,6126048,2018-03-14,1
9755764,1559390,2018-03-15,2
798104,2573945,2018-03-16,1
289789,373616,2018-03-17,1
2310700,5574079,2018-03-18,2
9758218,9280428,2018-03-19,1
6564658,7790188,2018-03-20,2
8602373,676274,2018-03-21,2
4962411,2288850,2018-03-22,1
697833,35199,2018-03-23,2
3755941,8630003,2018-03-24,2
6880599,565482,2018-03-25,1
7259830,5737968,2018-03-26,1
200541,3887092,2018-03-27,1
2198054,8387939,2018-03-28,2
2955056,1896670,2018-03-29,1
5628020,9101408,2018-03-30,1
984875,3953892,2018-03-31,2
4751255,6216328,2018-04-01,1
7847531,5219167,2018-04-02,2
7957198,1193759,2018-04-03,1
9657739,1563197,2018-04-04,1
440637,3572661,2018-04-05,1
8686477,9958122,2018-04-06,2
7987287,1472320,2018-04-07,1
5452756,1657830,2018-04-08,2
2968965,3904740,2018-04-09,1
6809893,9131322,2018-04-10,2
1136434,7784195,2018-04-11,1
3214605,3596035,2018-04-12,1
2302292,6338182,2018-04-13,1
8758781,8199454,2018-04-14,2
7733196,4718502,2018-04-15,1
5560030,7254586,2018-04-16,2
3233206,7221924,2018-04-17,1
1015244,3346257,2018-04-18,1
2952154,2993687,2018-04-19,1
164259,3501916,2018-04-20,1
5507688,6380503,2018-04-21,1
5159959,2960576,2018-04-22,1
1269720,8887650,2018-04-23,2
4696788,7045819,2018-04-24,2
9901339,1703668,2018-04-25,2
2802667,610247,2018-04-26,1
4428778,599394,2018-04-27,2
5810713,2348322,2018-04-28,1
5099701,6570036,2018-04-29,2
1138853,9625912,2018-04-30,2
3451025,3817579,2018-05-01,1
6298431,7914472,2018-05-02,2
1597742,7559972,2018-05-03,1
6078571,1015294,2018-05-04,2
8150574,9063663,2018-05-05,1
9278212,9963494,2018-05-06,2
4649100,812267,2018-05-07,2
346628,3235468,2018-05-08,1
4315897,8816606,2018-05-09,1
550825,319654,2018-05-10,2
1570325,9106926,2018-05-11,1
9845988,9468513,2018-05-12,1
5448183,6593247,2018-05-13,2
3418595,3097847,2018-05-14,1
1725539,1490040,2018-05-15,2
7649466,8616010,2018-05-16,1
5483226,9884688,2018-05-17,2
1884936,3766782,2018-05-18,2
7805560,5273117,2018-05-19,1
6702788,672084,2018-05-20,2
6709483,5341779,2018-05-21,1
6542605,8021502,2018-05-22,2
7883567,351601,2018-05-23,1
6251769,8527475,2018-05-24,1
1162321,4439398,2018-05-25,1
8651756,6844652,2018-05-26,1
6345597,4621925,2018-05-27,1
3448544,8651348,2018-05-28,2
3119314,7458820,2018-05-29,2
5003904,8192437,2018-05-30,1
9569001,3015117,2018-05-31,2
9802100,7728917,2018-06-01,1
2770090,6634941,2018-06-02,1
2447828,8868757,2018-06-03,2
372840,2606619,2018-06-04,1
2029009,6690548,2018-06-05,1
7512392,8703948,2018-06-06,1
4396384,5392945,2018-06-07,2
5359308,6340974,2018-06-08,2
6662775,675013,2018-06-09,2
2712076,7292275,2018-06-10,1
6370996,7170230,2018-06-11,1
1984713,6168070,2018-06-12,1
5768341,4455676,2018-06-13,1
5583187,4007373,2018-06-14,2
9661201,9848806,2018-06-15,1
6602395,3987170,2018-06-16,2
1277758,1840381,2018-06-17,2
571506,2792960,2018-06-18,2
8961189,6868615,2018-06-19,2
5140409,940471,2018-06-20,2
3862956,8888336,2018-06-21,2
5401971,6320311,2018-06-22,1
1979080,3124751,2018-06-23,1
4991155,5066305,2018-06-24,1
429566,7280903,2018-06-25,1
770989,6172320,2018-06-26,2
8246558,8682006,2018-06-27,1
5928005,3323014,2018-06-28,1
8756551,2470840,2018-06-29,1
4081478,7676175,2018-06-30,2
5021808,2627215,2018-07-01,2
3070795,6848738,2018-07-02,2
5175922,9338552,2018-07-03,2
2894267,8288697,2018-07-04,2
2399215,5928680,2018-07-05,2
3775462,9603856,2018-07-06,1
2927788,8978592,2018-07-07,1
429470,2287632,2018-07-08,1
1840900,5921705,2018-07-09,2
547809,2062789,2018-07-10,1
3047622,7241985,2018-07-11,1
594706,3948806,2018-07-12,1
703166,1344321,2018-07-13,1
9721048,5442254,2018-07-14,1
8549829,3596482,2018-07-15,1
1738285,125204,2018-07-16,2
6243258,116759,2018-07-17,2
575533,8806378,2018-07-18,1
8400156,8716381,2018-07-19,1
3682255,7532574,2018-07-20,2
1935190,6285001,2018-07-21,2
4621707,445024,2018-07-22,2
4058666,9003152,2018-07-23,2
7168073,5220601,2018-07-24,1
9363749,7080684,2018-07-25,2
1885049,3138524,2018-07-26,2
4985449,4677163,2018-07-27,1
3541529,2741316,2018-07-28,2
7282007,4683068,2018-07-29,1
2110671,3675467,2018-07-30,2
485787,6125033,2018-07-31,2
2238387,6892483,2018-08-01,1
803771,4642116,2018-08-02,1
8390603,536183,2018-08-03,1
9243668,5221013,2018-08-04,2
1658482,3803786,2018-08-05,2
6778962,3237522,2018-08-06,1
6881813,8745151,2018-08-07,1
7260336,9965100,2018-08-08,1
2859618,9449625,2018-08-09,1
5585680,4213352,2018-08-10,2
5311269,5319630,2018-08-11,1
5532283,9530093,2018-08-12,1
9976904,1853316,2018-08-13,2
3405259,1625541,2018-08-14,2
9299164,8510591,2018-08-15,1
3551815,6269770,2018-08-16,1
9955326,4363968,2018-08-17,1
4274621,124463,2018-08-18,2
5620390,4398209,2018-08-19,1
9549116,8863973,2018-08-20,2
9261000,8660708,2018-08-21,1
6704605,7308069,2018-08-22,1
9299850,5069255,2018-08-23,2
9315662,1974754,2018-08-24,1
3820848,317972,2018-08-25,1
7633507,2538583,2018-08-26,2
7465922,2015608,2018-08-27,2
6160998,2871383,2018-08-28,1
2787985,8635256,2018-08-29,2
8347820,9951219,2018-08-30,1
7226972,7260025,2018-08-31,2
6084814,4947867,2018-09-01,2
5689774,5894137,2018-09-02,2
6774095,3279153,2018-09-03,2
2388071,4750588,2018-09-04,1
9904240,5192343,2018-09-05,2
5246670,895166,2018-09-06,1
832772,1901245,2018-09-07,1
1997754,7592951,2018-09-08,2
2831704,7659917,2018-09-09,1
1698034,9206694,2018-09-10,1
599752,2889024,2018-09-11,2
9880816,3844756,2018-09-12,2
3658439,8941626,2018-09-13,2
132712,9241879,2018-09-14,2
9660221,3658848,2018-09-15,1
3260071,4470081,2018-09-16,1
2269933,5664408,2018-09-17,1
6929890,3335582,2018-09-18,1
1408356,6425155,2018-09-19,2
4439981,7386692,2018-09-20,1
9839909,4497240,2018-09-21,2
9037517,4427241,2018-09-22,2
9276009,7052056,2018-09-23,1
5837363,1793138,2018-09-24,2
6149552,6668543,2018-09-25,2
3504633,2079331,2018-09-26,1
6089260,7313824,2018-09-27,2
5538742,3245809,2018-09-28,2
4171953,4292897,2018-09-29,1
94878,3042498,2018-09-30,1
2400385,3654790,2018-10-01,2
1683249,2325,2018-10-02,1
6590270,4620446,2018-10-03,2
2284217,3292630,2018-10-04,1
5699472,4388508,2018-10-05,1
516277,2175942,2018-10-06,2
4742041,8700627,2018-10-07,2
7269143,5155953,2018-10-08,1
9027995,2254634,2018-10-09,1
8917685,2187842,2018-10-10,2
3980945,2276573,2018-10-11,1
2412696,9258950,2018-10-12,1
3710165,3955837,2018-10-13,1
4441357,3592309,2018-10-14,1
1523501,4562371,2018-10-15,2
6930149,1243859,2018-10-16,1
1985627,4577138,2018-10-17,2
3717559,8101914,2018-10-18,2
8163580,5849415,2018-10-19,2
9468402,5918824,2018-10-20,1
6934373,5706442,2018-10-21,1
8729239,5981603,2018-10-22,2
6692783,5700727,2018-10-23,1
4236871,3533256,2018-10-24,1
5216647,5877736,2018-10-25,1
4475096,5116090,2018-10-26,1
2779867,8813585,2018-10-27,1
8168811,7107099,2018-10-28,1
4168797,6502776,2018-10-29,1
4968078,8907635,2018-10-30,1
971975,6143909,2018-10-31,2
2271126,339214,2018-11-01,2
5414242,6337357,2018-11-02,1
7413632,8132232,2018-11-03,2
2930532,5417957,2018-11-04,2
4998965,6775525,2018-11-05,2
4201057,2566111,2018-11-06,2
1378483,8028063,2018-11-07,1
8684907,6269059,2018-11-08,1
6364030,5719827,2018-11-09,1
8563194,4638043,2018-11-10,2
9113725,7795123,2018-11-11,1
3504793,1128531,2018-11-12,1
3884291,5255841,2018-11-13,1
2181505,675168,2018-11-14,1
9570649,5172163,2018-11-15,1
3703682,1012765,2018-11-16,2
6867112,1531788,2018-11-17,2
7901013,815914,2018-11-18,2
2109099,7054496,2018-11-19,1
8542216,9431406,2018-11-20,2
1623377,7635631,2018-11-21,1
5785822,3987591,2018-11-22,1
7076775,3256204,2018-11-23,2
7076527,2555577,2018-11-24,2
6913237,4025680,2018-11-25,2
9761888,3883204,2018-11-26,1
883725,1702022,2018-11-27,1
8298314,7611937,2018-11-28,1
5242815,608606,2018-11-29,1
3999472,74961,2018-11-30,2
4122446,6048934,2018-12-01,2
1963479,8990490,2018-12-02,2
8784466,1300144,2018-12-03,1
593363,9198003,2018-12-04,2
5767149,483820,2018-12-05,2
6356527,8463848,2018-12-06,1
2639672,506376,2018-12-07,2
4363397,2053513,2018-12-08,1
816909,3897897,2018-12-09,1
7112856,5810183,2018-12-10,2
3384137,3602387,2018-12-11,2
1907597,9898064,2018-12-12,2
529439,616859,2018-12-13,1
3400908,4866431,2018-12-14,1
2671452,1680666,2018-12-15,1
6832990,4847994,2018-12-16,1
7610236,9385348,2018-12-17,1
2525893,2170404,2018-12-18,2
4896480,6374771,2018-12-19,1
7211166,4517094,2018-12-20,2
7513165,9658086,2018-12-21,1
297072,606339,2018-12-22,1
6683752,3965651,2018-12-23,1
1290782,4620551,2018-12-24,2
3187998,281575,2018-12-25,2
5272961,9641651,2018-12-26,1
4677568,9301320,2018-12-27,1
5014493,4680645,2018-12-28,1
8860276,8615597,2018-12-29,2
2340890,6906997,2018-12-30,2
1846406,2414553,2018-12-31,2
8764613,6016334,2019-01-01,1
3461938,2216724,2019-01-02,1
5447832,1906483,2019-01-03,2
990452,4961969,2019-01-04,1
4519978,9445363,2019-01-05,1
484397,2399018,2019-01-06,1
4552591,4562820,2019-01-07,2
7425413,1753493,2019-01-08,1
6569467,5251368,2019-01-09,2
2520976,7439291,2019-01-10,2
584916,5704744,2019-01-11,2
9444384,234792,2019-01-12,1
5447328,1358806,2019-01-13,1
2618774,6176116,2019-01-14,2
5908015,1806938,2019-01-15,2
4256198,1174919,2019-01-16,2
5615416,4177365,2019-01-17,2
8217097,3168990,2019-01-18,1
932796,6843235,2019-01-19,1
743899,1198728,2019-01-20,1
9510872,8481921,2019-01-21,1
6667402,3447796,2019-01-22,2
5253818,4265079,2019-01-23,1
3291050,1838033,2019-01-24,1
5697558,4194023,2019-01-25,1
4665340,7080586,2019-01-26,2
57427,2741106,2019-01-27,1
7080193,6448311,2019-01-28,1
7521137,966228,2019-01-29,1
6165623,9584648,2019-01-30,2
9578635,9087904,2019-01-31,1
2736427,9666176,2019-02-01,2
3046860,3340014,2019-02-02,2
8667288,7364823,2019-02-03,1
4305150,1007387,2019-02-04,2
4134446,7306482,2019-02-05,1
2919958,5878798,2019-02-06,1
6633563,1162209,2019-02-07,1
3834602,2196878,2019-02-08,1
8549702,3513885,2019-02-09,1
7938863,4397444,2019-02-10,1
165241,9289269,2019-02-11,2
5473373,3960814,2019-02-12,2
6462760,5673678,2019-02-13,1
352383,9556231,2019-02-14,2
3802682,8987163,2019-02-15,1
6780225,4230483,2019-02-16,2
9231391,1118969,2019-02-17,1
6636553,9319822,2019-02-18,2
9117447,6881745,2019-02-19,2
1886955,6066974,2019-02-20,1
865051,4156458,2019-02-21,1
8277270,9510149,2019-02-22,2
1298405,4658867,2019-02-23,2
4826385,7160666,2019-02-24,1
99852,5057709,2019-02-25,1
9295733,5766301,2019-02-26,2
7235658,1803657,2019-02-27,1
9710077,4784398,2019-02-28,2
8084596,9296239,2019-03-01,1
3168410,2667311,2019-03-02,1
6170082,4005380,2019-03-03,1
7654272,7724325,2019-03-04,2
7380471,8006476,2019-03-05,1
4135476,3322311,2019-03-06,2
9188372,8953624,2019-03-07,1
5861543,1762605,2019-03-08,1
223261,3179193,2019-03-09,1
4165033,1510750,2019-03-10,2
7709085,7572720,2019-03-11,2
8090287,7306592,2019-03-12,2
9529469,3207699,2019-03-13,2
6822212,3676018,2019-03-14,2
7297672,9505239,2019-03-15,2
3726780,8121544,2019-03-16,1
9029470,8190173,2019-03-17,2
4917432,3551908,2019-03-18,2
121924,5664822,2019-03-19,2
6439133,8434780,2019-03-20,1
8742434,4296028,2019-03-21,1
1188126,1103747,2019-03-22,1
4420792,6998400,2019-03-23,2
1926832,4261467,2019-03-24,1
389726,2127076,2019-03-25,1
7055167,794824,2019-03-26,2
6152859,1642554,2019-03-27,1
5795584,1729480,2019-03-28,1
6148677,3087226,2019-03-29,2
3874316,1439740,2019-03-30,1
5735543,3345549,2019-03-31,2
1519979,1081368,2019-04-01,1
4479424,571990,2019-04-02,2
2154129,5228311,2019-04-03,2
7520153,1190925,2019-04-04,1
7824205,2664661,2019-04-05,1
3358063,1967075,2019-04-06,2
5903788,1521712,2019-04-07,1
6067442,8466769,2019-04-08,1
255476,8111844,2019-04-09,2
7375070,6860356,2019-04-10,1
4139684,9791199,2019-04-11,1
4414742,2298841,2019-04-12,2
7773580,478203,2019-04-13,1
142001,6694962,2019-04-14,2
3820207,1311448,2019-04-15,2
5019276,5137102,2019-04-16,1
4323240,1948682,2019-04-17,2
7839928,9218159,2019-04-18,1
1343993,7826704,2019-04-19,2
8315329,8225967,2019-04-20,2
5668629,4912790,2019-04-21,2
6583781,5444614,2019-04-22,2
404799,5836456,2019-04-23,1
5171211,8101655,2019-04-24,2
1414516,6646808,2019-04-25,2
7954329,5833306,2019-04-26,2
390547,4011956,2019-04-27,1
1337421,343852,2019-04-28,1
8095375,7340241,2019-04-29,1
7300943,7997127,2019-04-30,2
4299615,4037358,2019-05-01,1
457130,9128701,2019-05-02,2
6666538,1134222,2019-05-03,1
4812860,5663420,2019-05-04,1
9160159,7178294,2019-05-05,1
19022,3883569,2019-05-06,2
8129193,1378561,2019-05-07,2
6399345,9975424,2019-05-08,1
1073743,829942,2019-05-09,1
4019558,6694236,2019-05-10,2
3293268,169152,2019-05-11,2
9977821,5883957,2019-05-12,1
563672,7782617,2019-05-13,1
4232073,1946021,2019-05-14,1
7067040,7281030,2019-05-15,1
1371531,1722083,2019-05-16,1
1239020,289785,2019-05-17,2
9885133,9712892,2019-05-18,1
3763474,6001953,2019-05-19,2
1206183,7098522,2019-05-20,1
9083507,7862290,2019-05-21,1
5758441,1113405,2019-05-22,1
3915863,9137800,2019-05-23,1
1468926,7628948,2019-05-24,1
9321388,9552094,2019-05-25,2
1592806,7956825,2019-05-26,2
9028437,372924,2019-05-27,2
2495097,5123609,2019-05-28,1
5288124,8994106,2019-05-29,1
1575455,751677,2019-05-30,2
7335626,3889669,2019-05-31,1
6072645,3205895,2019-06-01,2
6332341,9704500,2019-06-02,2
2315508,2574800,2019-06-03,2
2283368,7143785,2019-06-04,1
6191922,845060,2019-06-05,2
1767806,1127090,2019-06-06,2
1056670,8462243,2019-06-07,2
8347417,9217644,2019-06-08,2
4061173,5263061,2019-06-09,1
6718038,701618,2019-06-10,2
658623,1923306,2019-06-11,2
1802243,1362797,2019-06-12,2
1610794,1815035,2019-06-13,2
5818029,7552911,2019-06-14,2
5576489,4315707,2019-06-15,1
3789095,6705431,2019-06-16,1
4646340,5505823,2019-06-17,2
5045623,8022731,2019-06-18,1
4519559,3689156,2019-06-19,1
4237244,7233551,2019-06-20,1
7788612,3906422,2019-06-21,1
3607362,5015917,2019-06-22,2
4716838,9911813,2019-06-23,2
3125529,410752,2019-06-24,2
851799,5652012,2019-06-25,1
6958708,6733116,2019-06-26,1
2736841,5386404,2019-06-27,2
4528850,4969253,2019-06-28,1
6272561,3189235,2019-06-29,2
7382302,1937134,2019-06-30,1
4733463,2043101,2019-07-01,1
2787205,4614524,2019-07-02,2
9036197,3510272,2019-07-03,2
7117234,4219108,2019-07-04,2
4280104,1454857,2019-07-05,2
7984106,3424167,2019-07-06,1
443502,3595685,2019-07-07,1
727075,5530118,2019-07-08,2
2075301,6067752,2019-07-09,2
4646264,2516376,2019-07-10,2
4525688,2667857,2019-07-11,1
151661,2385080,2019-07-12,1
2350361,1580339,2019-07-13,2
8338554,936054,2019-07-14,1
752038,4657462,2019-07-15,1
826428,5936418,2019-07-16,2
1656994,875554,2019-07-17,2
2001151,8470902,2019-07-18,2
3705969,9225254,2019-07-19,2
5375046,6338576,2019-07-20,2
8665586,2558854,2019-07-21,2
