pretest_score,posttest_score,datetime,category
1454090,6999989,2017-04-11,2
6579139,9859980,2017-04-12,1
1386890,4870022,2017-04-13,1
2523097,1745719,2017-04-14,2
7773163,3849533,2017-04-15,1
2286003,9990162,2017-04-16,1
6017149,2923960,2017-04-17,1
8613598,3528802,2017-04-18,1
8037026,4357298,2017-04-19,2
2028402,8350405,2017-04-20,1
9882631,7129349,2017-04-21,2
9009349,5573135,2017-04-22,2
8091939,6762721,2017-04-23,1
3829502,6682386,2017-04-24,2
3606571,4616801,2017-04-25,2
6529586,4602656,2017-04-26,1
2396745,8070417,2017-04-27,2
8490818,3699770,2017-04-28,2
6671520,236162,2017-04-29,1
1700235,1966737,2017-04-30,1
2414696,2851038,2017-05-01,2
797333,8536435,2017-05-02,1
870730,1381757,2017-05-03,1
4044112,1763077,2017-05-04,2
8822266,207363,2017-05-05,2
7705781,4827431,2017-05-06,2
46078,807194,2017-05-07,2
284930,2010778,2017-05-08,1
8277625,6381405,2017-05-09,1
2500265,6592470,2017-05-10,2
8565477,9714989,2017-05-11,2
9378797,3355180,2017-05-12,1
4229585,3625436,2017-05-13,1
1334713,6530284,2017-05-14,2
1680086,6350778,2017-05-15,2
2921373,4504824,2017-05-16,1
657209,7555366,2017-05-17,1
9294011,369872,2017-05-18,1
5409693,3157673,2017-05-19,2
474621,2846984,2017-05-20,2
2249700,1016797,2017-05-21,1
1467396,3840137,2017-05-22,2
5043654,8764588,2017-05-23,2
8866486,4838987,2017-05-24,1
4514575,7380437,2017-05-25,1
8137585,8035636,2017-05-26,1
3335024,740556,2017-05-27,2
7611531,5676031,2017-05-28,1
6519695,7126684,2017-05-29,1
6461917,2064055,2017-05-30,2
392323,7148320,2017-05-31,2
2903829,1740422,2017-06-01,2
4468116,6696557,2017-06-02,1
7081674,2650473,2017-06-03,2
2564798,403557,2017-06-04,1
8360680,7363157,2017-06-05,2
1241732,5095324,2017-06-06,1
5333138,8294564,2017-06-07,1
8036799,9813080,2017-06-08,2
3416597,4097191,2017-06-09,1
9797668,3105119,2017-06-10,1
329727,2070509,2017-06-11,2
1103619,4702700,2017-06-12,1
3706615,8399558,2017-06-13,2
1938603,9688266,2017-06-14,1
5427126,9749487,2017-06-15,2
8913424,2045990,2017-06-16,1
7523888,4132032,2017-06-17,1
6028846,5169985,2017-06-18,1
